member_id,tier,enrollment_date,tenure_days,primary_hub,days_since_last_booking,bookings_last_90d,bookings_last_180d,bookings_last_365d,total_bookings_lifetime,avg_fare,total_spend_lifetime,fare_class_most_common,pct_discount_fares,unique_routes_lifetime,route_diversity_score,pct_bookings_summer,pct_bookings_holiday,points_balance,points_earned_last_90d,points_earning_velocity,redemption_gap_days,points_redeemed_last_365d,points_expiring_soon,complaints_last_365d,support_tickets_open,avg_support_csat,promos_sent_last_180d,promos_redeemed_last_180d,promo_response_rate,app_logins_last_90d,email_open_rate,recency_score,frequency_score,monetary_score,rfm_score,churn_label
TB001026,Blue Plus,2020-01-31,2397,SJU,238,1,1,1,6,282.43,1446.47,Blue,0.045,2,0.333,0.525,0.07,3141,2156,23.96,252,0,0,0,0,4.35,7,1,0.165,6,0.631,73.6,12,14.5,33.4,0
TB001027,Blue,2020-11-09,2114,SJU,21,1,1,1,8,271.1,2265.39,Blue Basic,0.363,6,0.75,0.365,0.096,9658,5632,62.58,278,9055,0,0,0,4.71,5,0,0.038,16,0.311,97.7,12,22.7,44.1,0
TB001028,Blue,2017-01-22,3501,SJU,113,0,1,1,11,337.22,3905.34,Blue,0.505,3,0.273,0.236,0.264,15706,626,6.96,165,12921,0,1,0,3.49,3,2,0.514,15,0.255,87.4,12,39.1,46.2,0
TB001029,Blue Plus,2018-12-30,2794,MCO,226,1,1,1,8,303.25,2511.3,Blue,0.305,6,0.75,0.217,0.347,11212,1020,11.33,535,18933,0,2,0,3.88,2,1,0.446,8,0.182,74.9,12,25.1,37.3,1
TB001030,Blue,2019-05-10,2663,LAX,21,0,0,2,9,277.41,2161.37,Blue,0.308,1,0.111,0.268,0.004,16669,728,8.09,781,9150,1,3,0,3.76,5,1,0.126,2,0.219,97.7,24,21.6,47.8,1
TB001031,Blue,2014-12-20,4265,LAX,95,0,1,3,15,286.7,4757.04,Blue Extra,0.0,8,0.533,0.238,0.176,15914,5202,57.8,146,17939,0,0,0,4.21,5,1,0.214,21,0.617,89.4,36,47.6,57.7,0
TB001032,Mosaic,2022-06-16,1530,BOS,285,1,1,3,8,254.94,2006.49,Mint,0.0,6,0.75,0.223,0.097,4791,2126,23.62,81,3668,0,1,0,3.36,6,2,0.277,13,0.0,68.3,36,20.1,41.5,0
TB001033,Blue,2021-10-14,1775,JFK,1,1,1,3,6,261.12,1643.56,Blue Basic,0.303,1,0.167,0.465,0.091,8846,482,5.36,128,6028,0,1,0,2.26,4,0,0.102,0,0.333,99.9,36,16.4,50.8,1
TB001034,Blue,2017-05-18,3385,JFK,276,0,0,0,16,153.75,2689.81,Blue Basic,0.123,5,0.312,0.56,0.0,9952,1329,14.77,374,0,0,2,0,4.43,7,2,0.307,4,0.384,69.3,0,26.9,32.1,1
TB001035,Blue,2015-07-13,4060,MCO,88,2,3,7,28,308.47,9574.06,Blue Extra,0.398,8,0.286,0.33,0.146,12083,2483,27.59,271,0,0,0,0,4.84,4,1,0.298,30,0.312,90.2,84,95.7,90.0,0
TB001036,Blue Plus,2017-07-25,3317,FLL,69,2,3,3,14,270.94,4196.58,Blue,0.314,5,0.357,0.476,0.1,5060,1290,14.33,10,15942,0,0,0,4.2,4,2,0.531,4,0.322,92.3,36,42.0,56.8,0
TB001037,Blue,2023-01-22,1310,BOS,92,2,4,7,16,436.85,7345.75,Blue Extra,0.303,10,0.625,0.514,0.221,21719,2727,30.3,5,23995,0,0,0,4.96,5,4,0.703,19,0.315,89.8,84,73.5,82.4,0
TB001038,Blue,2017-11-01,3218,BOS,44,5,7,8,28,440.39,11882.27,Blue Basic,0.209,7,0.25,0.268,0.168,16311,7249,80.54,163,15133,0,0,0,3.77,5,3,0.538,30,0.667,95.1,96,100,97.0,0
TB001039,Blue,2018-04-22,3046,SJU,123,1,2,5,16,160.21,2527.15,Blue,0.307,3,0.188,0.384,0.246,6987,0,0.0,18,8576,0,2,0,3.01,5,0,0.0,1,0.353,86.3,60,25.3,57.2,0
TB001040,Mosaic,2022-11-26,1367,BOS,96,2,4,7,11,419.58,4758.87,Blue Extra,0.057,1,0.091,0.617,0.007,13306,1854,20.6,11,2226,0,0,0,4.59,5,3,0.541,8,0.526,89.3,84,47.6,73.6,0
TB001041,Blue,2016-03-29,3800,JFK,227,2,4,4,29,316.76,8575.73,Blue,0.462,3,0.103,0.264,0.15,14092,2887,32.08,375,10414,0,0,0,4.16,5,0,0.0,7,0.347,74.8,48,85.8,69.5,1
TB001042,Blue,2022-12-09,1354,SJU,416,3,3,3,14,179.15,2449.22,Blue Basic,0.082,6,0.429,0.364,0.182,14354,1846,20.51,393,7110,0,2,0,3.65,10,0,0.0,11,0.232,53.8,36,24.5,38.1,1
TB001043,Blue Plus,2017-01-18,3505,MCO,329,1,1,1,19,327.01,7045.72,Blue,0.297,7,0.368,0.289,0.229,18596,3589,39.88,136,203,0,0,0,5.0,5,1,0.201,17,0.243,63.4,12,70.5,48.6,1
TB001044,Blue,2019-12-06,2453,BOS,174,2,2,2,2,355.37,673.26,Blue,0.238,2,1.0,0.255,0.174,1286,3676,40.84,514,10621,0,0,0,5.0,4,2,0.49,18,0.322,80.7,24,6.7,37.1,1
TB001045,Blue,2016-05-26,3742,LAX,55,1,1,3,27,414.76,9842.2,Blue Basic,0.151,6,0.222,0.407,0.083,15924,4317,47.97,11,11241,0,0,0,4.58,4,1,0.302,7,0.662,93.9,36,98.4,76.1,0
TB001046,Mosaic,2023-05-23,1189,JFK,152,2,2,7,17,474.85,8764.52,Blue Extra,0.135,12,0.706,0.344,0.101,18778,5165,57.39,32,2688,0,0,0,4.8,6,4,0.606,26,0.618,83.1,84,87.6,84.9,0
TB001047,Blue,2022-11-14,1379,FLL,187,2,3,4,11,226.56,2801.01,Blue Basic,0.365,1,0.091,0.294,0.223,20319,2896,32.18,26,7118,0,1,0,3.17,2,0,0.249,21,0.202,79.2,48,28.0,51.7,0
TB001048,Blue Plus,2016-11-12,3572,BOS,101,0,0,2,11,392.28,3817.95,Blue Basic,0.37,4,0.364,0.489,0.066,0,1540,17.11,9,2583,0,3,0,3.84,8,1,0.073,3,0.159,88.8,24,38.2,50.3,0
TB001049,Blue,2017-04-27,3406,MCO,37,2,3,3,6,247.6,1491.45,Blue Basic,0.306,6,1.0,0.602,0.263,11770,3243,36.03,477,4084,1,1,0,4.97,1,0,0.356,7,0.377,95.9,36,14.9,48.9,0
TB001050,Blue,2024-06-30,785,MCO,426,0,0,0,1,202.63,186.77,Blue Basic,0.463,5,1.0,0.32,0.292,1159,0,0.0,1000,13257,1,2,0,3.98,7,0,0.0,7,0.275,52.7,0,1.9,18.2,1
TB001051,Blue,2023-02-26,1275,JFK,189,4,5,8,16,240.37,4376.29,Blue,0.45,7,0.438,0.249,0.304,13819,0,0.0,644,17152,0,0,0,4.0,8,4,0.559,15,0.367,79.0,96,43.8,72.9,1
TB001052,Blue,2020-04-06,2331,BOS,431,1,1,3,6,335.42,2306.44,Blue Basic,0.29,2,0.333,0.491,0.226,7316,930,10.33,8,0,0,1,0,3.81,6,1,0.165,11,0.209,52.1,36,23.1,37.1,1
TB001053,Blue,2018-12-29,2795,JFK,19,1,4,4,14,367.97,5731.55,Blue Basic,0.019,7,0.5,0.425,0.072,24593,5372,59.69,30,1704,0,0,0,4.3,3,1,0.446,23,0.413,97.9,48,57.3,67.7,0
TB001054,Blue Plus,2024-01-01,966,BOS,30,1,6,7,9,395.62,3828.68,Blue,0.0,6,0.667,0.433,0.305,21127,2675,29.72,91,10487,0,0,0,4.36,4,2,0.376,23,0.326,96.7,84,38.3,73.0,0
TB001055,Blue Plus,2016-11-26,3558,BOS,42,0,0,3,16,321.98,4731.28,Blue,0.208,6,0.375,0.317,0.153,12616,3914,43.49,1,15206,0,1,0,3.81,4,2,0.406,15,0.343,95.3,36,47.3,59.5,0
TB001056,Blue,2025-01-11,590,JFK,8,3,3,9,18,267.58,4203.97,Blue,0.351,9,0.5,0.372,0.078,15234,1751,19.46,349,13094,0,0,0,3.65,9,2,0.254,25,0.826,99.1,100,42.0,80.4,0
TB001057,Blue,2021-05-16,1926,JFK,58,1,3,4,9,231.58,2200.51,Blue Basic,0.182,6,0.667,0.357,0.131,10711,1721,19.12,22,307,0,0,0,4.73,5,2,0.345,0,0.436,93.6,48,22.0,54.5,0
TB001058,Blue,2020-07-29,2217,JFK,210,0,0,0,4,160.46,620.77,Blue,0.075,3,0.75,0.449,0.125,7207,0,0.0,1000,839,0,0,0,4.37,5,0,0.063,0,0.343,76.7,0,6.2,27.6,1
TB001059,Blue Plus,2020-09-28,2156,JFK,139,1,3,9,15,324.29,4410.24,Blue Extra,0.049,7,0.467,0.323,0.104,9858,3339,37.1,82,26,0,0,0,5.0,8,3,0.39,14,0.495,84.6,100,44.1,76.2,0
TB001060,Blue,2019-03-07,2727,JFK,767,3,4,4,5,123.65,682.19,Blue Basic,0.189,6,1.0,0.588,0.285,9377,0,0.0,698,10765,1,0,0,4.44,8,1,0.167,2,0.283,14.8,48,6.8,23.2,1
TB001061,Blue Plus,2023-12-06,992,JFK,61,0,2,2,11,319.15,3496.34,Blue Basic,0.511,5,0.455,0.366,0.157,2536,1579,17.54,14,8552,0,0,0,4.26,4,3,0.798,12,0.515,93.2,24,35.0,50.7,0
TB001062,Blue,2019-10-19,2501,MCO,470,1,1,5,18,205.15,4025.5,Blue,0.232,5,0.278,0.262,0.079,5742,0,0.0,312,10970,0,0,0,4.04,4,1,0.236,6,0.498,47.8,60,40.3,49.4,1
TB001063,Blue,2016-04-30,3768,JFK,130,2,3,7,30,295.44,7705.89,Blue,0.395,6,0.2,0.284,0.063,14351,2540,28.22,130,19507,0,0,0,5.0,10,6,0.615,20,0.407,85.6,84,77.1,82.2,0
TB001064,Blue,2024-09-24,699,SJU,38,2,4,10,10,428.43,3863.32,Blue Extra,0.322,6,0.6,0.425,0.14,9406,3544,39.38,19,9633,0,1,0,4.13,6,2,0.348,22,0.661,95.8,100,38.6,78.1,0
TB001065,Blue Plus,2019-01-25,2768,JFK,118,2,3,3,27,382.59,11120.02,Blue,0.053,5,0.185,0.288,0.079,23173,2968,32.98,52,8607,0,0,0,5.0,5,2,0.355,9,0.599,86.9,36,100,74.3,0
TB001066,Blue,2014-09-08,4368,JFK,165,2,4,4,24,315.63,8329.53,Blue Extra,0.273,5,0.208,0.402,0.064,14677,393,4.37,127,6140,0,0,0,4.38,3,1,0.471,2,0.487,81.7,48,83.3,71.0,0
TB001067,Blue,2025-10-11,317,FLL,214,0,0,1,5,273.14,1339.15,Blue Extra,0.048,1,0.2,0.267,0.101,11588,0,0.0,446,263,1,2,1,2.16,6,0,0.0,15,0.0,76.2,12,13.4,33.9,1
TB001068,Blue,2020-06-23,2253,MCO,1,0,0,0,0,324.33,349.12,Blue Basic,0.23,3,1.0,0.408,0.165,6949,0,0.0,799,0,1,3,0,3.08,8,1,0.122,2,0.423,99.9,0,3.5,34.5,1
TB001069,Blue,2025-09-07,351,MCO,14,0,0,1,5,350.57,1881.49,Blue,0.437,7,1.0,0.181,0.163,10836,1669,18.54,277,0,0,2,0,3.3,2,0,0.208,7,0.447,98.4,12,18.8,43.1,1
TB001070,Blue Plus,2020-10-12,2142,FLL,26,3,3,7,17,326.49,4950.58,Blue Extra,0.285,6,0.353,0.428,0.273,17347,3404,37.82,141,8068,0,0,0,4.43,2,2,0.754,20,0.452,97.1,84,49.5,76.9,0
TB001071,Blue Plus,2025-10-20,308,SJU,31,3,5,11,13,369.01,4979.53,Blue Extra,0.057,6,0.462,0.186,0.231,19825,3245,36.06,92,0,0,0,0,4.47,7,4,0.632,20,0.398,96.6,100,49.8,82.1,0
TB001072,Blue,2024-01-06,961,FLL,250,1,1,1,1,195.57,187.92,Blue Extra,0.221,6,1.0,0.465,0.203,4878,0,0.0,195,360,0,0,0,4.77,6,2,0.402,17,0.337,72.2,12,1.9,28.7,1
TB001073,Blue,2016-12-13,3541,BOS,51,0,0,0,9,247.24,2427.29,Blue Basic,0.138,2,0.222,0.505,0.088,4547,984,10.93,72,3331,0,1,1,2.61,4,0,0.0,0,0.485,94.3,0,24.3,39.5,0
TB001074,Blue,2025-11-23,274,BOS,84,1,4,4,4,294.01,1270.39,Blue,0.0,7,1.0,0.304,0.168,10346,3875,43.06,226,3924,0,1,0,3.52,5,2,0.328,5,0.301,90.7,48,12.7,50.5,0
TB001075,Blue,2018-01-06,3152,SJU,59,2,3,3,11,268.54,3018.42,Mint,0.287,8,0.727,0.436,0.117,15439,3963,44.03,72,7052,0,0,0,3.96,7,2,0.311,14,0.547,93.4,36,30.2,53.2,0
TB001076,Mosaic,2023-03-18,1255,JFK,89,1,2,2,12,332.64,3843.24,Blue,0.369,6,0.5,0.276,0.076,13761,13,0.14,21,8879,0,0,0,4.18,5,3,0.601,37,0.352,90.1,24,38.4,50.8,0
TB001077,Blue,2023-10-15,1044,BOS,114,1,1,4,6,210.2,1150.67,Blue Extra,0.335,6,1.0,0.373,0.049,4486,1056,11.73,213,0,0,0,0,4.28,4,1,0.14,12,0.63,87.3,48,11.5,48.9,0
TB001078,Blue,2022-02-16,1650,MCO,110,0,2,2,2,107.2,218.21,Blue Basic,0.247,3,1.0,0.323,0.069,15063,0,0.0,126,0,0,2,0,2.78,8,0,0.0,0,0.092,87.8,24,2.2,38.0,0
TB001079,Blue,2023-08-19,1101,BOS,272,0,0,1,8,223.25,1755.19,Blue Extra,0.263,5,0.625,0.124,0.05,3090,511,5.68,200,2820,0,2,1,3.39,3,0,0.0,0,0.0,69.8,12,17.6,33.1,1
TB001080,Mosaic,2021-03-10,1993,MCO,20,3,6,7,12,451.04,5639.45,Blue Basic,0.245,11,0.917,0.257,0.226,15902,2974,33.04,3,15901,0,0,0,3.93,8,4,0.528,19,0.555,97.8,84,56.4,79.4,0
TB001081,Blue Plus,2019-08-09,2572,BOS,99,1,3,3,15,307.69,4282.43,Blue Basic,0.0,6,0.4,0.213,0.012,7586,2071,23.01,29,0,0,3,0,2.46,4,0,0.105,0,0.162,89.0,36,42.8,55.9,0
TB001082,Blue,2024-12-28,604,JFK,11,0,0,0,0,299.4,273.79,Blue,0.407,1,1.0,0.57,0.151,1827,578,6.42,1,4782,0,1,0,3.28,4,0,0.027,3,0.188,98.8,0,2.7,33.8,0
TB001083,Blue Plus,2019-12-19,2440,BOS,6,0,0,1,7,341.88,2690.63,Blue Extra,0.057,5,0.714,0.395,0.225,17741,1498,16.64,202,5954,0,1,0,3.89,3,2,0.631,7,0.448,99.3,12,26.9,46.1,0
TB001084,Blue,2015-07-09,4064,SJU,1,1,1,7,17,283.8,4336.74,Blue Extra,0.449,4,0.235,0.617,0.169,10251,82,0.91,17,11047,0,0,0,4.56,5,2,0.436,21,0.41,99.9,84,43.4,75.8,0
TB001085,Blue,2020-08-13,2202,BOS,634,1,3,8,26,379.52,9855.76,Blue,0.205,6,0.231,0.35,0.159,11615,2535,28.17,446,11137,1,0,0,4.71,5,3,0.519,13,0.534,29.6,96,98.6,74.7,1
TB001086,Blue,2018-04-03,3065,FLL,54,1,3,5,17,349.27,6192.7,Blue,0.41,5,0.294,0.474,0.055,18257,0,0.0,105,6282,0,0,0,4.83,6,1,0.193,9,0.512,94.0,60,61.9,72.0,0
TB001087,Blue,2025-03-25,517,JFK,23,1,1,5,5,227.74,1202.76,Blue Extra,0.563,4,0.8,0.488,0.065,5092,24,0.27,135,0,0,0,0,4.27,7,2,0.346,10,0.382,97.4,60,12.0,56.5,0
TB001088,Blue,2014-12-05,4280,BOS,90,4,9,10,31,324.85,10817.02,Blue Extra,0.384,3,0.097,0.3,0.062,18320,3279,36.43,124,12972,0,0,0,4.21,5,2,0.349,14,0.536,90.0,100,100,96.7,0
TB001089,Blue,2019-02-09,2753,SJU,2,0,3,3,11,373.17,4021.37,Blue,0.143,4,0.364,0.319,0.14,15760,4890,54.33,33,6725,0,1,0,3.75,7,7,1.0,4,0.347,99.8,36,40.2,58.7,0
TB001090,Blue Plus,2022-04-17,1590,LAX,58,0,0,2,12,329.34,3768.78,Blue Basic,0.048,7,0.583,0.204,0.153,9235,1152,12.8,1000,3144,0,0,0,4.44,5,4,0.794,5,0.163,93.6,24,37.7,51.8,0
TB001091,Blue,2017-11-10,3209,JFK,22,3,5,5,13,421.37,5163.01,Blue,0.168,12,0.923,0.313,0.153,13053,4086,45.4,118,10677,0,0,0,4.43,7,6,0.844,9,0.472,97.6,60,51.6,69.7,0
TB001092,Blue Plus,2023-04-04,1238,LAX,490,2,2,5,8,190.66,1296.8,Blue,0.414,2,0.25,0.151,0.053,9692,2178,24.2,639,16430,1,1,0,3.49,4,1,0.364,14,0.324,45.6,60,13.0,39.5,1
TB001093,Blue,2017-04-14,3419,LAX,92,2,4,9,26,407.55,11288.75,Blue Basic,0.0,4,0.154,0.568,0.066,17815,3836,42.62,122,17921,0,0,0,5.0,7,4,0.623,8,0.586,89.8,100,100,96.6,0
TB001094,Blue Plus,2022-02-24,1642,FLL,354,0,0,1,11,389.44,3699.27,Blue Basic,0.417,4,0.364,0.362,0.205,5951,402,4.47,262,5943,0,0,0,4.55,6,4,0.592,13,0.104,60.7,12,37.0,36.6,1
TB001095,Blue Plus,2017-05-28,3375,SJU,253,2,3,3,13,341.7,4447.34,Blue,0.203,9,0.692,0.434,0.088,11973,471,5.23,171,2069,0,0,0,4.52,3,1,0.175,4,0.295,71.9,36,44.5,50.8,1
TB001096,Blue,2022-01-08,1689,FLL,105,1,1,2,7,303.94,1837.84,Blue Basic,0.218,6,0.857,0.215,0.144,16270,1825,20.28,114,0,0,1,0,2.6,5,2,0.47,8,0.253,88.3,24,18.4,43.6,0
TB001097,Blue,2023-08-31,1089,FLL,17,2,2,2,5,301.09,1442.18,Blue Basic,0.055,9,1.0,0.307,0.172,12368,1435,15.94,36,11785,0,0,0,4.58,4,3,0.859,16,0.647,98.1,24,14.4,45.5,0
TB001098,Blue Plus,2020-02-23,2374,BOS,377,2,2,4,8,227.69,2057.36,Blue Basic,0.113,3,0.375,0.4,0.173,13222,690,7.67,430,13323,0,0,0,4.72,7,2,0.231,7,0.34,58.1,48,20.6,42.2,1
TB001099,Blue Plus,2019-10-12,2508,BOS,105,3,3,7,13,225.09,3116.61,Blue,0.229,3,0.231,0.422,0.073,2232,4464,49.6,868,9328,1,0,0,4.1,4,2,0.402,22,0.529,88.3,84,31.2,67.8,0
TB001100,Blue Plus,2020-02-04,2393,LAX,365,1,2,4,15,420.34,5967.45,Blue,0.408,4,0.267,0.176,0.187,22426,1748,19.42,413,12284,0,0,0,4.18,5,0,0.0,14,0.365,59.4,48,59.7,55.7,1
TB001101,Blue Plus,2017-12-06,3183,BOS,416,2,2,2,8,189.96,1618.63,Blue Basic,0.628,2,0.25,0.4,0.112,2640,0,0.0,50,3175,0,1,0,1.33,8,2,0.19,10,0.093,53.8,24,16.2,31.3,1
TB001102,Blue,2021-09-24,1795,JFK,2,0,0,4,4,102.95,403.26,Blue Basic,0.309,1,0.25,0.285,0.082,15933,232,2.58,1000,8324,0,1,0,4.17,5,1,0.211,0,0.344,99.8,48,4.0,50.6,0
TB001103,Blue,2019-08-18,2563,JFK,9,2,5,9,30,481.26,15517.87,Blue,0.131,5,0.167,0.284,0.268,28709,2474,27.49,9,14477,0,0,0,4.26,3,1,0.196,11,0.576,99.0,100,100,99.7,0
TB001104,Blue,2018-03-20,3079,BOS,15,0,0,3,10,289.52,3123.69,Blue,0.42,3,0.3,0.403,0.223,3372,2085,23.17,187,0,0,0,0,4.36,5,2,0.312,1,0.0,98.3,36,31.2,55.2,0
TB001105,Mosaic,2018-10-21,2864,JFK,43,4,8,9,24,338.97,8834.81,Blue Extra,0.29,9,0.375,0.29,0.066,12549,3893,43.26,2,12690,0,0,0,4.22,4,2,0.527,17,0.486,95.2,100,88.3,94.5,0
TB001106,Blue,2020-12-06,2087,LAX,15,1,4,5,18,331.26,6006.64,Blue,0.335,2,0.111,0.436,0.039,21458,1748,19.42,1000,615,1,0,0,4.96,5,0,0.0,4,0.12,98.3,60,60.1,72.8,1
TB001107,Blue,2016-03-17,3812,FLL,38,0,3,4,19,346.57,7101.76,Blue,0.189,5,0.263,0.484,0.184,4510,2753,30.59,1000,15583,0,0,0,3.92,6,2,0.259,0,0.424,95.8,48,71.0,71.6,0
TB001108,Blue Plus,2015-08-07,4035,JFK,185,1,1,5,19,237.76,4516.27,Blue,0.388,8,0.421,0.662,0.156,7045,2473,27.48,155,1734,0,0,0,4.34,4,3,0.74,17,0.118,79.4,60,45.2,61.5,0
TB001109,Blue,2018-10-15,2870,LAX,208,0,1,1,1,118.86,134.87,Blue Extra,0.504,1,1.0,0.379,0.133,1463,575,6.39,216,0,0,2,0,3.36,4,1,0.129,0,0.033,76.9,12,1.3,30.1,1
TB001110,Blue,2017-11-17,3202,LAX,173,1,1,4,15,295.51,4603.34,Blue Extra,0.264,6,0.4,0.463,0.063,9417,642,7.13,6,579,0,2,1,2.77,3,1,0.189,23,0.123,80.8,48,46.0,58.3,1
TB001111,Blue,2020-10-05,2149,MCO,95,1,2,2,9,283.15,2906.01,Blue,0.141,6,0.667,0.335,0.073,8635,2378,26.42,283,10700,0,1,0,4.33,5,1,0.26,4,0.369,89.4,24,29.1,47.5,0
TB001112,Blue,2025-04-28,483,FLL,1,2,7,10,14,507.34,7542.83,Blue Extra,0.182,8,0.571,0.229,0.203,23484,2296,25.51,26,15448,0,2,0,3.21,6,3,0.541,42,0.678,99.9,100,75.4,91.8,0
TB001113,Blue,2025-09-23,335,LAX,462,4,6,6,8,221.07,1643.59,Blue,0.297,5,0.625,0.369,0.122,13247,1733,19.26,204,341,0,1,0,3.15,3,1,0.461,15,0.157,48.7,72,16.4,45.7,1
TB001114,Blue,2016-01-15,3874,BOS,37,2,4,4,16,353.35,5350.73,Blue Extra,0.098,7,0.438,0.269,0.14,5113,5137,57.08,461,2167,0,0,0,4.28,6,0,0.044,14,0.488,95.9,48,53.5,65.8,0
TB001115,Blue,2016-01-06,3883,MCO,235,2,2,2,18,346.76,5646.85,Blue Extra,0.199,6,0.333,0.293,0.132,9136,2325,25.83,155,0,0,0,0,4.68,5,2,0.377,7,0.557,73.9,24,56.5,51.5,0
TB001116,Blue,2016-07-25,3682,JFK,14,3,7,9,30,407.34,13329.71,Blue,0.152,7,0.233,0.39,0.093,3427,3598,39.98,22,12646,0,0,0,4.34,8,4,0.538,40,0.637,98.4,100,100,99.5,0
TB001117,Blue,2018-09-08,2907,JFK,467,1,1,1,9,246.31,2058.72,Blue Basic,0.327,4,0.444,0.44,0.299,0,94,1.04,88,399,0,0,0,4.8,5,2,0.375,3,0.205,48.1,12,20.6,26.9,1
TB001118,Blue,2020-07-29,2217,JFK,43,1,1,3,28,282.38,8114.48,Blue Basic,0.6,7,0.25,0.107,0.19,8351,4637,51.52,52,16708,0,1,0,4.67,7,5,0.718,36,0.677,95.2,36,81.1,70.8,0
TB001119,Blue,2017-07-18,3324,BOS,620,1,2,2,10,389.4,3776.65,Blue Basic,0.399,4,0.4,0.218,0.088,11896,336,3.73,414,8566,1,1,0,3.72,6,3,0.523,6,0.323,31.1,24,37.8,31.0,1
TB001120,Blue,2026-06-20,65,LAX,9,2,4,5,21,378.71,8798.28,Mint,0.478,9,0.429,0.289,0.143,11479,561,6.23,380,22490,0,1,0,3.54,8,5,0.57,9,0.431,99.0,60,88.0,82.3,0
TB001121,Blue,2021-12-23,1705,BOS,321,0,0,4,4,202.85,817.79,Blue Basic,0.423,1,0.25,0.46,0.245,9455,0,0.0,180,2981,0,2,0,3.93,5,1,0.249,12,0.071,64.3,48,8.2,40.2,1
TB001122,Blue,2014-10-08,4338,LAX,403,1,1,1,15,277.26,4063.11,Blue Extra,0.34,3,0.2,0.34,0.244,4595,3196,35.51,95,10547,0,0,0,4.18,5,1,0.27,0,0.461,55.2,12,40.6,35.9,1
TB001123,Blue,2023-07-06,1145,MCO,236,0,4,6,20,298.71,5818.23,Mint,0.205,6,0.3,0.277,0.203,0,1316,14.62,181,3095,0,0,0,3.85,7,1,0.154,21,0.121,73.8,72,58.2,68.0,1
TB001124,Blue,2018-03-21,3078,BOS,65,0,0,0,4,267.02,1000.3,Blue,0.353,2,0.5,0.333,0.14,14686,1900,21.11,106,0,0,3,0,2.92,8,0,0.0,16,0.531,92.8,0,10.0,34.3,0
TB001125,Blue Plus,2017-01-01,3522,BOS,20,4,4,8,28,414.79,11914.19,Blue,0.304,7,0.25,0.265,0.176,17424,2854,31.71,24,13493,0,0,0,4.96,5,2,0.456,10,0.564,97.8,96,100,97.9,0
TB001126,Blue Plus,2018-04-25,3043,LAX,4,2,7,12,27,385.51,9905.98,Mint,0.143,9,0.333,0.249,0.239,13168,5922,65.8,77,16800,0,0,0,4.05,7,5,0.737,18,0.323,99.6,100,99.1,99.6,0
TB001127,Blue,2017-04-07,3426,LAX,303,1,1,1,7,387.86,2780.61,Blue Basic,0.071,6,0.857,0.391,0.236,7488,2649,29.43,152,4217,0,1,0,2.6,4,1,0.33,19,0.511,66.3,12,27.8,35.4,1
TB001128,Blue,2021-02-14,2017,SJU,42,1,1,2,21,242.19,5156.67,Blue,0.293,6,0.286,0.209,0.248,16865,3389,37.66,12,11664,0,0,0,4.67,7,6,0.79,18,0.397,95.3,24,51.6,57.0,0
TB001129,Blue,2016-11-04,3580,MCO,30,3,6,7,18,380.87,6747.78,Blue Basic,0.057,1,0.056,0.254,0.138,19211,1298,14.42,285,1163,0,1,0,3.54,4,2,0.398,7,0.47,96.7,84,67.5,82.7,0
TB001130,Blue,2024-06-26,789,MCO,197,2,2,4,12,403.8,4564.97,Blue Extra,0.248,8,0.667,0.371,0.015,13790,123,1.37,105,7883,0,2,0,2.57,5,1,0.162,9,0.46,78.1,48,45.6,57.2,0
TB001131,Blue,2019-08-03,2578,SJU,20,1,2,2,8,216.9,1887.81,Blue,0.265,4,0.5,0.288,0.225,7889,1975,21.94,279,7557,0,1,0,3.54,2,1,0.476,0,0.279,97.8,24,18.9,46.9,0
TB001132,Blue,2017-11-06,3213,FLL,397,1,4,6,7,174.68,1347.4,Blue,0.339,2,0.286,0.334,0.252,16381,3385,37.61,83,4974,0,2,0,2.85,11,1,0.125,2,0.021,55.9,72,13.5,47.1,1
TB001133,Blue Plus,2014-11-19,4296,JFK,11,2,6,7,26,437.92,12410.94,Blue Extra,0.136,5,0.192,0.247,0.053,19491,1873,20.81,90,3514,0,0,0,5.0,6,2,0.358,31,0.666,98.8,84,100,94.3,0
TB001134,Blue,2017-01-17,3506,LAX,146,2,3,6,17,364.46,5949.81,Blue Basic,0.406,4,0.235,0.373,0.102,15228,2201,24.46,850,0,1,0,0,4.81,7,3,0.491,12,0.3,83.8,72,59.5,71.8,1
TB001135,Blue,2018-10-08,2877,MCO,338,0,0,2,8,314.65,2783.18,Blue,0.091,3,0.375,0.544,0.071,7848,0,0.0,741,9471,0,0,0,4.68,8,0,0.0,0,0.271,62.4,24,27.8,38.1,1
TB001136,Blue Plus,2024-06-01,814,LAX,413,2,4,4,15,391.07,5062.2,Blue,0.285,6,0.4,0.199,0.289,8403,184,2.04,49,11678,0,0,0,4.44,5,3,0.563,7,0.407,54.1,48,50.6,50.9,0
TB001137,Blue,2024-06-02,813,SJU,6,2,5,6,11,445.13,5436.04,Blue,0.0,8,0.727,0.375,0.166,25906,4379,48.66,6,14336,0,0,0,4.07,7,4,0.506,33,0.641,99.3,72,54.4,75.2,0
TB001138,Blue Plus,2016-07-16,3691,JFK,5,4,5,9,19,345.86,5757.13,Blue,0.119,7,0.368,0.386,0.198,19540,3188,35.42,69,1950,0,0,0,4.77,7,2,0.353,17,0.346,99.4,100,57.6,85.7,0
