transaction_amount,transaction_hour,location_mismatch,previous_fraud_flags,velocity_last_1hr,account_age_days,failed_auth_attempts,ip_country_match,amount_deviation_ratio,is_weekend,distance_from_home_km,cvv_match,is_fraudulent_transaction,cvv_match_missing,transaction_amount_missing,ip_country_match_missing,device_type_mobile,device_type_tablet,device_type_unknown,card_type_debit,card_type_prepaid,card_type_virtual,transaction_channel_mobile_app,transaction_channel_online,transaction_channel_pos,merchant_category_electronics,merchant_category_entertainment,merchant_category_gambling,merchant_category_groceries,merchant_category_healthcare,merchant_category_retail,merchant_category_travel
126.26,9.0,0.0,0.0,1.0,609.0,0.0,1.0,,0.0,26.88,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20.78,7.0,0.0,0.0,0.0,1096.0,0.0,1.0,-0.0845,0.0,21.01,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
253.83,12.0,0.0,0.0,1.0,108.0,0.0,1.0,-0.4423,0.0,1.08,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3080.47,12.0,0.0,4.0,12.0,123.0,,0.0,9.2475,1.0,210.26,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
925239.37,12.0,0.0,0.0,0.0,,0.0,1.0,1727.5908,0.0,78.41,1.0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
98.63,6.0,0.0,0.0,2.0,,0.0,1.0,-0.641,1.0,,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
74.31,9.0,0.0,1.0,,5335.0,0.0,0.0,-0.779,0.0,,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
126.26,4.0,0.0,0.0,2.0,,0.0,1.0,5.7013,0.0,102.5,1.0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
126.26,11.0,0.0,0.0,1.0,1134.0,0.0,1.0,0.4283,0.0,,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
97.97,17.0,0.0,0.0,2.0,,1.0,1.0,0.1254,0.0,2.17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
93.84,16.0,0.0,0.0,3.0,,1.0,1.0,,0.0,0.92,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9.57,12.0,0.0,0.0,0.0,124.0,0.0,1.0,,1.0,32.32,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2171.17,5.0,0.0,4.0,4.0,9.0,3.0,1.0,29.1154,0.0,103.31,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
168.0,12.0,0.0,0.0,0.0,158.0,0.0,1.0,-0.494,1.0,12.55,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
126.26,9.0,0.0,0.0,2.0,144.0,0.0,1.0,5.1636,0.0,5.58,1.0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
80.22,15.0,0.0,0.0,2.0,323.0,,1.0,,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
90.7,16.0,1.0,0.0,1.0,432.0,0.0,1.0,-0.7841,0.0,112.46,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
213.39,12.0,0.0,0.0,0.0,,0.0,1.0,1.1003,0.0,36.02,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
126.26,18.0,0.0,0.0,0.0,425.0,0.0,1.0,-0.0086,0.0,,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
126.26,13.0,1.0,0.0,1.0,275.0,0.0,1.0,6.8295,0.0,3.99,1.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
30.51,8.0,0.0,1.0,0.0,2401.0,,1.0,-0.7439,0.0,11.04,1.0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
50.69,12.0,0.0,1.0,1.0,2286.0,,1.0,-0.7687,0.0,36.14,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16.02,14.0,0.0,1.0,,857.0,0.0,1.0,,0.0,17.34,1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
126.26,9.0,0.0,0.0,1.0,45.0,0.0,1.0,-0.6659,0.0,0.54,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
49.39,15.0,0.0,0.0,2.0,1583.0,0.0,1.0,,0.0,12.91,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
154.97,11.0,0.0,0.0,1.0,1008.0,0.0,1.0,0.2917,0.0,9.29,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
160.43,23.0,0.0,0.0,1.0,,0.0,1.0,2.5868,0.0,7.35,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
51.37,1.0,0.0,0.0,2.0,848.0,0.0,1.0,-0.4934,0.0,40.63,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
109.89,12.0,0.0,0.0,,387.0,0.0,1.0,-0.576,0.0,,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
126.26,8.0,1.0,0.0,0.0,1162.0,0.0,1.0,-0.9489,1.0,22.77,1.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
279.88,6.0,0.0,,,,0.0,1.0,,1.0,4.57,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32.97,14.0,0.0,1.0,1.0,158.0,0.0,1.0,,0.0,11.14,1.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7.64,9.0,0.0,0.0,1.0,741.0,0.0,1.0,,1.0,31.78,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
188.31,9.0,0.0,0.0,2.0,1126.0,,1.0,2.4771,0.0,0.39,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
126.26,13.0,0.0,0.0,0.0,228.0,0.0,1.0,,0.0,4.33,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
73.61,13.0,0.0,0.0,0.0,,,1.0,-0.5889,0.0,32.85,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4826.76,1.0,1.0,,10.0,,,0.0,8.0321,0.0,,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
126.26,12.0,0.0,1.0,1.0,,,1.0,-0.0425,0.0,,1.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
74.5,16.0,0.0,0.0,,1941.0,0.0,1.0,-0.3351,0.0,14.52,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
118.39,17.0,0.0,0.0,2.0,1011.0,1.0,1.0,-0.6719,1.0,29.88,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
126.26,16.0,0.0,,0.0,60.0,,1.0,0.9207,0.0,8.32,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
41.97,16.0,0.0,,0.0,134.0,,1.0,-0.5926,0.0,1.78,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70.22,11.0,0.0,0.0,1.0,508.0,0.0,1.0,-0.3488,0.0,,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
138.69,19.0,0.0,,1.0,918.0,,1.0,1.2647,0.0,8.85,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
9014.38,21.0,0.0,1.0,,,,0.0,61.0475,1.0,516.61,1.0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
150.14,7.0,0.0,0.0,0.0,375.0,0.0,1.0,5.7669,1.0,,1.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
41.29,2.0,0.0,0.0,4.0,53.0,0.0,1.0,-0.7554,0.0,8.81,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5.72,5.0,0.0,0.0,0.0,758.0,0.0,1.0,-0.978,0.0,,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
19.54,12.0,0.0,0.0,1.0,745.0,0.0,1.0,-0.5,0.0,30.47,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
164.82,19.0,1.0,0.0,0.0,277.0,0.0,1.0,-0.3852,0.0,0.25,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
586.34,10.0,0.0,,1.0,96.0,0.0,1.0,-0.1137,0.0,3.05,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
73.32,9.0,0.0,0.0,0.0,319.0,,1.0,0.3989,1.0,,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
8148.31,9.0,1.0,2.0,,91.0,2.0,0.0,103.9956,0.0,613.08,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1441.02,22.0,1.0,1.0,,17.0,2.0,0.0,,0.0,1184.4,1.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
126.26,0.0,0.0,2.0,,3.0,,0.0,,0.0,,0.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108.54,11.0,0.0,0.0,0.0,910.0,,1.0,,1.0,15.86,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
270.59,22.0,0.0,0.0,1.0,,,1.0,0.0427,1.0,18.4,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17.11,17.0,0.0,1.0,0.0,,0.0,0.0,-0.5268,0.0,,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
188.82,10.0,0.0,0.0,0.0,,0.0,1.0,-0.7765,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
142.67,13.0,0.0,0.0,,170.0,,0.0,-0.6156,0.0,57.17,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
242.63,18.0,0.0,0.0,0.0,51.0,0.0,1.0,3.1644,0.0,,0.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
126.26,8.0,0.0,,1.0,1287.0,,1.0,,0.0,29.16,1.0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
92.88,9.0,0.0,0.0,2.0,33.0,,1.0,-0.229,0.0,41.24,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
95.38,18.0,0.0,0.0,3.0,1180.0,,1.0,,0.0,27.36,1.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
242.51,7.0,0.0,0.0,5.0,,0.0,1.0,1.9195,1.0,,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
390.67,5.0,0.0,0.0,4.0,827.0,,1.0,,1.0,23.03,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32.87,8.0,0.0,0.0,2.0,536.0,,1.0,,0.0,4.89,1.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
126.26,19.0,0.0,0.0,3.0,175.0,,1.0,,0.0,21.63,1.0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
213.81,7.0,0.0,0.0,0.0,779.0,0.0,1.0,-0.7571,1.0,11.28,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
219.82,8.0,0.0,0.0,2.0,25.0,0.0,1.0,,0.0,,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
126.26,8.0,0.0,0.0,2.0,1832.0,0.0,1.0,-0.3209,1.0,,1.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
126.26,12.0,0.0,0.0,3.0,334.0,,1.0,0.4018,0.0,27.08,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
206.95,7.0,0.0,1.0,,1755.0,,1.0,-0.827,1.0,13.82,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
19.25,16.0,0.0,0.0,,58.0,0.0,1.0,-0.9004,0.0,22.98,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
114600.71,6.0,0.0,0.0,1.0,333.0,0.0,1.0,368.3937,0.0,26.07,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
305.84,9.0,0.0,0.0,3.0,2110.0,0.0,1.0,-0.0028,0.0,5.47,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
68.78,6.0,0.0,0.0,0.0,64.0,0.0,1.0,-0.7513,0.0,19.85,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
66.83,9.0,0.0,0.0,,306.0,,1.0,,1.0,48.28,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28.64,19.0,0.0,0.0,2.0,162.0,0.0,1.0,-0.9389,0.0,2.97,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
126.26,2.0,1.0,0.0,1.0,,0.0,1.0,,0.0,10.23,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
257.69,9.0,0.0,0.0,3.0,131.0,0.0,1.0,0.3634,1.0,21.53,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
175.01,9.0,0.0,0.0,,390.0,0.0,1.0,0.1326,1.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
126.26,1.0,0.0,2.0,11.0,35.0,1.0,0.0,,1.0,141.02,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
126.26,12.0,0.0,1.0,2.0,206.0,0.0,1.0,,1.0,,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
126.26,12.0,0.0,,0.0,2378.0,,1.0,-0.258,0.0,19.22,1.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
10.63,7.0,0.0,,1.0,,0.0,1.0,-0.8301,0.0,,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
126.26,9.0,0.0,0.0,2.0,,0.0,1.0,-0.9108,0.0,41.33,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
126.26,10.0,0.0,0.0,0.0,132.0,0.0,1.0,-0.4868,1.0,7.8,1.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
126.26,12.0,0.0,0.0,,292.0,,1.0,,0.0,19.28,1.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
57.02,10.0,0.0,0.0,0.0,777.0,,1.0,,1.0,,1.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
479.08,10.0,0.0,0.0,3.0,410.0,0.0,1.0,,0.0,,1.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
205.34,11.0,0.0,0.0,1.0,,0.0,1.0,0.434,0.0,0.28,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
249.63,9.0,0.0,0.0,0.0,375.0,0.0,1.0,0.6031,0.0,,1.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
212.53,17.0,0.0,0.0,0.0,1825.0,0.0,1.0,0.8231,1.0,23.55,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
126.26,11.0,0.0,0.0,1.0,74.0,0.0,0.0,,1.0,,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.25,18.0,0.0,1.0,0.0,2200.0,0.0,1.0,-0.921,0.0,14.33,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
76.04,15.0,0.0,,1.0,660.0,0.0,1.0,-0.6011,0.0,,1.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
67.58,7.0,0.0,0.0,2.0,94.0,0.0,1.0,-0.7767,0.0,,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
126.26,3.0,0.0,3.0,9.0,24.0,,0.0,,0.0,508.87,1.0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
162.98,9.0,0.0,0.0,0.0,773.0,0.0,1.0,-0.8327,0.0,,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
126.26,12.0,1.0,3.0,,31.0,,0.0,4.3525,1.0,2290.03,0.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
126.26,8.0,0.0,,0.0,1150.0,0.0,0.0,,1.0,11.12,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
126.26,12.0,0.0,0.0,2.0,296.0,0.0,1.0,-0.5937,0.0,33.02,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
57.67,13.0,0.0,0.0,4.0,,0.0,1.0,-0.6167,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
45.46,17.0,0.0,0.0,2.0,750.0,0.0,1.0,-0.6743,1.0,43.04,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
57.02,7.0,0.0,0.0,,587.0,0.0,1.0,-0.4644,0.0,13.46,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
126.26,12.0,0.0,0.0,,2560.0,0.0,1.0,2.6136,0.0,2.34,1.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
560.81,8.0,0.0,0.0,0.0,163.0,,1.0,11.0784,0.0,40.62,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
277.61,15.0,0.0,0.0,,1233.0,0.0,1.0,-0.5165,0.0,6.18,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24.53,10.0,0.0,0.0,0.0,222.0,0.0,1.0,-0.9446,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36.11,19.0,0.0,0.0,0.0,517.0,0.0,1.0,-0.8475,0.0,16.07,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
126.26,8.0,0.0,0.0,0.0,400.0,,1.0,,0.0,55.81,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
127.79,16.0,0.0,0.0,,,0.0,1.0,2.2943,0.0,6.49,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
261.29,5.0,1.0,0.0,,,0.0,1.0,,1.0,40.92,1.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
89.84,19.0,0.0,0.0,,733.0,0.0,0.0,,0.0,3.16,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
126.26,9.0,0.0,0.0,0.0,527.0,0.0,1.0,,0.0,6.66,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
993.47,1.0,1.0,1.0,6.0,102.0,,1.0,,0.0,,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
164.67,17.0,0.0,0.0,4.0,253.0,,1.0,0.5115,1.0,,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
126.26,11.0,0.0,,2.0,95.0,0.0,1.0,1.1486,0.0,0.8,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
26.76,15.0,0.0,,,,0.0,0.0,,0.0,1.05,1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
50.81,8.0,0.0,0.0,1.0,1045.0,0.0,1.0,0.3952,0.0,8.49,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20.64,17.0,1.0,1.0,2.0,1227.0,,1.0,-0.8752,1.0,7.49,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120.38,17.0,0.0,0.0,2.0,99.0,0.0,0.0,,0.0,23.64,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
126.26,8.0,0.0,0.0,2.0,200.0,1.0,1.0,-0.3801,0.0,30.26,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
126.26,17.0,0.0,0.0,0.0,563.0,1.0,1.0,-0.8265,0.0,4.47,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83.06,11.0,0.0,0.0,0.0,738.0,0.0,1.0,,1.0,6.24,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
161.49,17.0,1.0,0.0,0.0,,0.0,1.0,,0.0,1.09,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
227.86,12.0,0.0,0.0,1.0,,0.0,1.0,1.7525,0.0,46.95,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
6.97,10.0,0.0,0.0,1.0,,,1.0,-0.937,0.0,3.18,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
165.69,13.0,0.0,0.0,,544.0,,1.0,4.3288,0.0,19.52,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28.54,11.0,0.0,0.0,,1149.0,,1.0,-0.9231,0.0,,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
86.43,16.0,0.0,0.0,0.0,7.0,1.0,1.0,-0.8798,1.0,,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
107.99,19.0,0.0,0.0,0.0,,0.0,0.0,-0.6317,1.0,12.34,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
30.54,11.0,1.0,0.0,0.0,188.0,0.0,1.0,,0.0,0.11,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
464.29,13.0,0.0,0.0,3.0,203.0,0.0,1.0,1.5333,0.0,2.01,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
103.51,15.0,0.0,0.0,0.0,,0.0,1.0,-0.3116,0.0,11.93,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
4142.26,12.0,0.0,3.0,,32.0,,1.0,,1.0,381.13,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
27.42,23.0,0.0,0.0,1.0,532.0,0.0,1.0,-0.6773,0.0,11.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38.98,8.0,0.0,0.0,1.0,1250.0,,1.0,-0.8459,0.0,20.7,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
126.26,7.0,0.0,1.0,1.0,146.0,0.0,1.0,-0.2245,0.0,53.04,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
328.26,2.0,0.0,,1.0,530.0,0.0,1.0,7.565,1.0,11.98,1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
309.43,10.0,0.0,0.0,0.0,527.0,0.0,1.0,0.0928,0.0,4.16,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
41.07,12.0,0.0,0.0,1.0,1147.0,0.0,1.0,-0.7967,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
313.41,13.0,0.0,0.0,1.0,377.0,0.0,1.0,0.889,1.0,12.94,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
126.26,12.0,0.0,0.0,1.0,,0.0,1.0,,0.0,2.76,1.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
126.26,22.0,0.0,0.0,1.0,291.0,0.0,1.0,-0.8709,0.0,5.35,1.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
50.21,9.0,0.0,0.0,0.0,1012.0,0.0,1.0,-0.876,0.0,11.37,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
247.82,11.0,0.0,0.0,,241.0,,1.0,0.9879,0.0,45.36,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
60.28,12.0,0.0,0.0,0.0,146.0,,1.0,-0.6219,0.0,6.98,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
34.92,8.0,0.0,0.0,0.0,521.0,0.0,1.0,,1.0,2.61,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
107.93,6.0,0.0,0.0,0.0,293.0,0.0,1.0,-0.5367,1.0,3.26,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
126.26,13.0,0.0,,4.0,359.0,,1.0,-0.9855,0.0,5.81,1.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
248.09,8.0,0.0,0.0,0.0,,0.0,1.0,1.315,0.0,4.83,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
537.29,22.0,0.0,0.0,1.0,67.0,0.0,1.0,2.6941,0.0,36.1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
126.26,18.0,0.0,0.0,,,,1.0,,0.0,7.57,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
149.49,16.0,0.0,0.0,1.0,,0.0,1.0,,0.0,0.9,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
246.12,18.0,1.0,0.0,,71.0,0.0,1.0,-0.1226,0.0,29.06,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
126.26,18.0,0.0,0.0,1.0,,,1.0,,1.0,10.28,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
89.11,17.0,0.0,0.0,1.0,593.0,0.0,1.0,-0.8174,0.0,24.5,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
48.72,12.0,0.0,0.0,1.0,,0.0,1.0,,0.0,,1.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
